id_venta,fecha,id_producto,cantidad,total
54527,2026-01-18,PROD-002,6,150.0
54528,2026-02-17,PROD-004,10,50.0
54529,2026-01-14,PROD-003,2,21.98
54530,2026-02-12,PROD-005,5,500.0
54531,2026-01-29,PROD-004,3,15.0
54532,2026-01-31,PROD-001,7,108.5
54533,2026-02-01,PROD-005,10,1000.0
54534,2026-01-22,PROD-006,5,226.25
54535,2026-01-26,PROD-001,4,62.0
54536,2026-02-28,PROD-003,4,43.96
54537,2026-01-02,PROD-006,6,271.5
54538,2026-01-28,PROD-003,6,65.94
54539,2026-02-21,PROD-006,2,90.5
54540,2026-02-08,PROD-003,6,65.94
54541,2026-01-16,PROD-001,1,15.5
54542,2026-02-15,PROD-001,6,93.0
54543,2026-01-10,PROD-004,10,50.0
54544,2026-01-14,PROD-006,4,181.0
54545,2026-01-24,PROD-003,8,87.92
54546,2026-01-01,PROD-005,9,900.0
54547,2026-01-31,PROD-003,4,43.96
54548,2026-02-26,PROD-001,3,46.5
54549,2026-03-01,PROD-006,7,316.75
54550,2026-01-05,PROD-006,1,45.25
54551,2026-02-17,PROD-005,8,800.0
54552,2026-01-08,PROD-003,5,54.95
54553,2026-01-09,PROD-003,3,32.97
54554,2026-02-09,PROD-006,4,181.0
54555,2026-01-31,PROD-001,6,93.0
54556,2026-01-17,PROD-004,7,35.0
54557,2026-02-17,PROD-001,6,93.0
54558,2026-02-16,PROD-001,7,108.5
54559,2026-02-01,PROD-005,3,300.0
54560,2026-01-07,PROD-006,5,226.25
54561,2026-02-26,PROD-001,9,139.5
54562,2026-02-22,PROD-001,9,139.5
54563,2026-02-11,PROD-004,2,10.0
54564,2026-01-27,PROD-001,3,46.5
54565,2026-01-20,PROD-004,6,30.0
54566,2026-01-27,PROD-006,2,90.5
54567,2026-01-17,PROD-001,3,46.5
54568,2026-01-04,PROD-005,6,600.0
54569,2026-02-22,PROD-005,6,600.0
54570,2026-02-17,PROD-005,9,900.0
54571,2026-02-04,PROD-003,4,43.96
54572,2026-01-13,PROD-004,9,45.0
54573,2026-01-24,PROD-005,5,500.0
54574,2026-02-22,PROD-006,6,271.5
54575,2026-02-01,PROD-003,7,76.93
54576,2026-02-21,PROD-002,10,250.0
54577,2026-02-27,PROD-004,7,35.0
54578,2026-02-17,PROD-004,9,45.0
54579,2026-02-25,PROD-006,3,135.75
54580,2026-02-24,PROD-001,3,46.5
54581,2026-01-07,PROD-005,9,900.0
54582,2026-01-26,PROD-004,6,30.0
54583,2026-01-15,PROD-001,2,31.0
54584,2026-01-22,PROD-001,8,124.0
54585,2026-01-21,PROD-006,5,226.25
54586,2026-02-05,PROD-006,1,45.25
54587,2026-02-19,PROD-004,2,10.0
54588,2026-02-06,PROD-003,3,32.97
54589,2026-01-02,PROD-003,8,87.92
54590,2026-01-24,PROD-001,10,155.0
54591,2026-01-01,PROD-006,3,135.75
54592,2026-02-22,PROD-003,1,10.99
54593,2026-02-25,PROD-006,5,226.25
54594,2026-02-27,PROD-003,3,32.97
54595,2026-01-17,PROD-003,1,10.99
54596,2026-02-09,PROD-001,5,77.5
54597,2026-01-09,PROD-005,2,200.0
54598,2026-01-02,PROD-001,5,77.5
54599,2026-01-28,PROD-004,8,40.0
54600,2026-01-23,PROD-002,8,200.0
54601,2026-01-27,PROD-006,9,407.25
54602,2026-02-16,PROD-005,4,400.0
54603,2026-02-26,PROD-001,8,124.0
54604,2026-02-27,PROD-004,8,40.0
54605,2026-01-18,PROD-002,8,200.0
54606,2026-01-19,PROD-005,2,200.0
54607,2026-02-04,PROD-002,10,250.0
54608,2026-01-11,PROD-002,9,225.0
54609,2026-02-04,PROD-003,9,98.91
54610,2026-01-08,PROD-005,1,100.0
54611,2026-02-07,PROD-004,4,20.0
54612,2026-01-16,PROD-002,10,250.0
54613,2026-01-26,PROD-004,5,25.0
54614,2026-01-29,PROD-002,10,250.0
54615,2026-02-07,PROD-002,5,125.0
54616,2026-01-26,PROD-002,7,175.0
54617,2026-02-03,PROD-002,8,200.0
54618,2026-02-27,PROD-003,9,98.91
54619,2026-01-28,PROD-006,10,452.5
54620,2026-01-21,PROD-005,6,600.0
54621,2026-01-28,PROD-004,4,20.0
54622,2026-01-02,PROD-006,7,316.75
54623,2026-01-14,PROD-004,5,25.0
54624,2026-01-22,PROD-002,1,25.0
54625,2026-02-26,PROD-003,7,76.93
54626,2026-01-08,PROD-001,9,139.5
54627,2026-02-05,PROD-006,9,407.25
54628,2026-01-11,PROD-005,10,1000.0
54629,2026-01-01,PROD-002,2,50.0
54630,2026-02-21,PROD-006,5,226.25
54631,2026-02-16,PROD-005,3,300.0
54632,2026-02-20,PROD-006,7,316.75
54633,2026-02-12,PROD-003,6,65.94
54634,2026-01-05,PROD-002,2,50.0
54635,2026-01-27,PROD-005,4,400.0
54636,2026-02-23,PROD-003,8,87.92
54637,2026-01-01,PROD-004,2,10.0
54638,2026-01-07,PROD-001,9,139.5
54639,2026-02-02,PROD-003,4,43.96
54640,2026-01-01,PROD-002,5,125.0
54641,2026-02-08,PROD-003,6,65.94
54642,2026-02-22,PROD-004,4,20.0
54643,2026-02-07,PROD-005,1,100.0
54644,2026-01-28,PROD-003,6,65.94
54645,2026-01-09,PROD-001,9,139.5
54646,2026-01-29,PROD-001,7,108.5
54647,2026-02-09,PROD-001,10,155.0
54648,2026-02-28,PROD-001,9,139.5
54649,2026-01-02,PROD-006,3,135.75
54650,2026-02-11,PROD-005,8,800.0
54651,2026-02-15,PROD-004,9,45.0
54652,2026-02-27,PROD-003,2,21.98
54653,2026-01-31,PROD-001,5,77.5
54654,2026-01-26,PROD-004,7,35.0
54655,2026-01-24,PROD-002,7,175.0
54656,2026-02-10,PROD-001,10,155.0
54657,2026-02-03,PROD-006,6,271.5
54658,2026-02-22,PROD-003,9,98.91
54659,2026-02-23,PROD-003,5,54.95
54660,2026-01-30,PROD-005,1,100.0
54661,2026-03-01,PROD-002,5,125.0
54662,2026-02-12,PROD-005,1,100.0
54663,2026-02-19,PROD-002,3,75.0
54664,2026-02-20,PROD-005,6,600.0
54665,2026-02-20,PROD-006,3,135.75
54666,2026-02-20,PROD-005,9,900.0
54667,2026-01-15,PROD-003,1,10.99
54668,2026-02-19,PROD-004,6,30.0
54669,2026-02-01,PROD-004,10,50.0
54670,2026-02-25,PROD-001,3,46.5
54671,2026-01-19,PROD-002,7,175.0
54672,2026-02-06,PROD-006,3,135.75
54673,2026-01-15,PROD-006,3,135.75
54674,2026-01-07,PROD-004,1,5.0
54675,2026-02-08,PROD-003,9,98.91
54676,2026-02-10,PROD-005,10,1000.0
54677,2026-02-01,PROD-004,7,35.0
54678,2026-01-30,PROD-004,4,20.0
54679,2026-02-26,PROD-005,7,700.0
54680,2026-01-31,PROD-002,8,200.0
54681,2026-03-01,PROD-006,1,45.25
54682,2026-02-21,PROD-004,10,50.0
54683,2026-02-15,PROD-003,10,109.9
54684,2026-01-09,PROD-002,10,250.0
54685,2026-01-25,PROD-005,2,200.0
54686,2026-01-28,PROD-003,5,54.95
54687,2026-01-01,PROD-004,3,15.0
54688,2026-01-11,PROD-005,5,500.0
54689,2026-02-11,PROD-002,9,225.0
54690,2026-02-23,PROD-004,7,35.0
54691,2026-01-19,PROD-006,5,226.25
54692,2026-02-20,PROD-003,8,87.92
54693,2026-02-11,PROD-005,10,1000.0
54694,2026-01-20,PROD-002,10,250.0
54695,2026-02-28,PROD-005,6,600.0
54696,2026-01-23,PROD-001,5,77.5
54697,2026-02-13,PROD-005,10,1000.0
54698,2026-02-14,PROD-002,9,225.0
54699,2026-02-11,PROD-002,9,225.0
54700,2026-01-12,PROD-006,8,362.0
54701,2026-02-05,PROD-002,9,225.0
54702,2026-01-19,PROD-005,2,200.0
54703,2026-02-10,PROD-006,3,135.75
54704,2026-01-29,PROD-003,9,98.91
54705,2026-01-20,PROD-006,4,181.0
54706,2026-01-04,PROD-003,7,76.93
54707,2026-01-08,PROD-005,2,200.0
54708,2026-02-19,PROD-002,2,50.0
54709,2026-01-30,PROD-002,3,75.0
54710,2026-01-04,PROD-003,10,109.9
54711,2026-02-21,PROD-005,7,700.0
54712,2026-01-26,PROD-003,8,87.92
54713,2026-02-23,PROD-005,2,200.0
54714,2026-02-12,PROD-006,10,452.5
54715,2026-01-17,PROD-003,4,43.96
54716,2026-01-25,PROD-006,8,362.0
54717,2026-01-31,PROD-001,9,139.5
54718,2026-02-26,PROD-001,3,46.5
54719,2026-02-15,PROD-005,7,700.0
54720,2026-01-01,PROD-006,1,45.25
54721,2026-02-13,PROD-003,9,98.91
54722,2026-01-13,PROD-005,2,200.0
54723,2026-02-20,PROD-006,1,45.25
54724,2026-02-06,PROD-003,3,32.97
54725,2026-01-23,PROD-002,9,225.0
54726,2026-01-19,PROD-003,4,43.96
54727,2026-01-21,PROD-005,1,100.0
54728,2026-01-07,PROD-001,3,46.5
54729,2026-01-01,PROD-001,6,93.0
54730,2026-02-06,PROD-005,2,200.0
54731,2026-02-21,PROD-001,10,155.0
54732,2026-02-04,PROD-003,2,21.98
54733,2026-01-28,PROD-002,3,75.0
54734,2026-01-10,PROD-002,10,250.0
54735,2026-01-31,PROD-006,6,271.5
54736,2026-02-19,PROD-005,6,600.0
54737,2026-01-11,PROD-004,2,10.0
54738,2026-02-02,PROD-002,5,125.0
54739,2026-01-09,PROD-001,9,139.5
54740,2026-02-16,PROD-001,4,62.0
54741,2026-02-15,PROD-004,10,50.0
54742,2026-01-23,PROD-006,9,407.25
54743,2026-01-09,PROD-001,9,139.5
54744,2026-01-11,PROD-003,2,21.98
54745,2026-02-14,PROD-002,5,125.0
54746,2026-01-24,PROD-003,2,21.98
54747,2026-01-17,PROD-003,6,65.94
54748,2026-02-10,PROD-001,2,31.0
54749,2026-01-15,PROD-006,10,452.5
54750,2026-01-17,PROD-003,7,76.93
54751,2026-02-17,PROD-001,6,93.0
54752,2026-01-03,PROD-001,4,62.0
54753,2026-01-26,PROD-004,8,40.0
54754,2026-02-09,PROD-006,9,407.25
54755,2026-01-31,PROD-003,7,76.93
54756,2026-01-07,PROD-004,4,20.0
54757,2026-02-26,PROD-002,4,100.0
54758,2026-01-05,PROD-005,7,700.0
54759,2026-02-04,PROD-003,3,32.97
54760,2026-01-11,PROD-004,5,25.0
54761,2026-01-21,PROD-002,4,100.0
54762,2026-01-27,PROD-006,9,407.25
54763,2026-01-13,PROD-001,2,31.0
54764,2026-01-10,PROD-004,3,15.0
54765,2026-01-25,PROD-004,7,35.0
54766,2026-02-27,PROD-006,4,181.0
54767,2026-02-21,PROD-003,10,109.9
54768,2026-01-26,PROD-002,9,225.0
54769,2026-01-08,PROD-004,3,15.0
54770,2026-01-07,PROD-002,9,225.0
54771,2026-01-05,PROD-003,3,32.97
54772,2026-02-04,PROD-005,1,100.0
54773,2026-01-13,PROD-001,2,31.0
54774,2026-01-09,PROD-001,7,108.5
54775,2026-01-08,PROD-003,8,87.92
54776,2026-02-09,PROD-002,4,100.0
54777,2026-01-02,PROD-005,3,300.0
54778,2026-02-02,PROD-001,10,155.0
54779,2026-02-02,PROD-005,9,900.0
54780,2026-02-14,PROD-006,5,226.25
54781,2026-02-05,PROD-006,8,362.0
54782,2026-01-25,PROD-002,1,25.0
54783,2026-02-09,PROD-006,4,181.0
54784,2026-02-07,PROD-005,9,900.0
54785,2026-02-21,PROD-006,4,181.0
54786,2026-03-01,PROD-001,6,93.0
54787,2026-02-20,PROD-002,5,125.0
54788,2026-02-14,PROD-003,6,65.94
54789,2026-01-04,PROD-006,9,407.25
54790,2026-01-24,PROD-002,4,100.0
54791,2026-02-24,PROD-006,7,316.75
54792,2026-01-30,PROD-001,5,77.5
54793,2026-02-23,PROD-005,5,500.0
54794,2026-02-12,PROD-002,2,50.0
54795,2026-02-09,PROD-005,2,200.0
54796,2026-02-07,PROD-004,8,40.0
54797,2026-02-14,PROD-004,4,20.0
54798,2026-01-11,PROD-006,10,452.5
54799,2026-01-07,PROD-002,10,250.0
54800,2026-01-05,PROD-005,10,1000.0
54801,2026-03-01,PROD-001,4,62.0
54802,2026-01-03,PROD-001,10,155.0
54803,2026-01-21,PROD-002,9,225.0
54804,2026-02-17,PROD-006,3,135.75
54805,2026-02-10,PROD-003,4,43.96
54806,2026-02-09,PROD-006,1,45.25
54807,2026-02-11,PROD-001,8,124.0
54808,2026-02-19,PROD-003,7,76.93
54809,2026-01-20,PROD-004,1,5.0
54810,2026-02-28,PROD-005,6,600.0
54811,2026-01-13,PROD-002,8,200.0
54812,2026-01-08,PROD-004,10,50.0
54813,2026-02-25,PROD-006,7,316.75
54814,2026-01-21,PROD-001,10,155.0
54815,2026-01-14,PROD-002,5,125.0
54816,2026-01-16,PROD-002,4,100.0
54817,2026-02-05,PROD-002,1,25.0
54818,2026-01-04,PROD-003,8,87.92
54819,2026-02-12,PROD-006,1,45.25
54820,2026-01-13,PROD-002,1,25.0
54821,2026-02-13,PROD-006,7,316.75
54822,2026-02-20,PROD-002,5,125.0
54823,2026-02-20,PROD-006,4,181.0
54824,2026-02-28,PROD-003,2,21.98
54825,2026-02-02,PROD-005,7,700.0
54826,2026-01-31,PROD-002,4,100.0
54827,2026-02-01,PROD-001,10,155.0
54828,2026-01-23,PROD-004,1,5.0
54829,2026-01-19,PROD-001,10,155.0
54830,2026-01-06,PROD-006,9,407.25
54831,2026-03-01,PROD-006,6,271.5
54832,2026-01-16,PROD-003,3,32.97
54833,2026-02-20,PROD-004,1,5.0
54834,2026-01-07,PROD-003,8,87.92
54835,2026-02-22,PROD-003,5,54.95
54836,2026-03-01,PROD-003,4,43.96
54837,2026-02-06,PROD-003,4,43.96
54838,2026-01-01,PROD-004,4,20.0
54839,2026-01-16,PROD-002,8,200.0
54840,2026-01-26,PROD-004,2,10.0
54841,2026-02-26,PROD-005,4,400.0
54842,2026-02-27,PROD-001,8,124.0
54843,2026-01-10,PROD-006,7,316.75
54844,2026-01-14,PROD-006,5,226.25
54845,2026-01-26,PROD-005,6,600.0
54846,2026-01-13,PROD-003,7,76.93
54847,2026-02-04,PROD-002,4,100.0
54848,2026-01-11,PROD-002,1,25.0
54849,2026-02-02,PROD-004,3,15.0
54850,2026-02-09,PROD-003,10,109.9
54851,2026-02-14,PROD-001,3,46.5
54852,2026-01-27,PROD-005,6,600.0
54853,2026-01-24,PROD-001,3,46.5
54854,2026-01-31,PROD-006,7,316.75
54855,2026-02-27,PROD-001,7,108.5
54856,2026-01-11,PROD-004,3,15.0
54857,2026-02-07,PROD-002,8,200.0
54858,2026-01-23,PROD-004,5,25.0
54859,2026-01-10,PROD-006,5,226.25
54860,2026-02-04,PROD-001,4,62.0
54861,2026-02-09,PROD-006,5,226.25
54862,2026-01-31,PROD-001,4,62.0
54863,2026-02-05,PROD-001,3,46.5
54864,2026-02-22,PROD-005,3,300.0
54865,2026-02-12,PROD-005,9,900.0
54866,2026-01-22,PROD-005,9,900.0
54867,2026-01-19,PROD-005,3,300.0
54868,2026-01-10,PROD-003,6,65.94
54869,2026-01-14,PROD-001,5,77.5
54870,2026-01-18,PROD-005,5,500.0
54871,2026-02-08,PROD-005,7,700.0
54872,2026-02-25,PROD-002,7,175.0
54873,2026-01-11,PROD-004,7,35.0
54874,2026-02-15,PROD-005,6,600.0
54875,2026-02-24,PROD-002,4,100.0
54876,2026-01-22,PROD-005,5,500.0
54877,2026-02-01,PROD-005,9,900.0
54878,2026-02-17,PROD-003,10,109.9
54879,2026-01-30,PROD-006,10,452.5
54880,2026-01-06,PROD-006,10,452.5
54881,2026-01-17,PROD-006,1,45.25
54882,2026-02-19,PROD-004,10,50.0
54883,2026-01-19,PROD-004,5,25.0
54884,2026-01-28,PROD-005,8,800.0
54885,2026-01-12,PROD-002,2,50.0
54886,2026-01-09,PROD-003,6,65.94
54887,2026-02-08,PROD-002,3,75.0
54888,2026-01-13,PROD-005,3,300.0
54889,2026-02-14,PROD-003,2,21.98
54890,2026-02-07,PROD-002,10,250.0
54891,2026-01-30,PROD-006,1,45.25
54892,2026-01-30,PROD-004,8,40.0
54893,2026-01-04,PROD-005,9,900.0
54894,2026-02-18,PROD-001,7,108.5
54895,2026-01-10,PROD-002,3,75.0
54896,2026-01-22,PROD-005,8,800.0
54897,2026-02-05,PROD-004,1,5.0
54898,2026-01-28,PROD-006,5,226.25
54899,2026-02-13,PROD-001,10,155.0
54900,2026-01-20,PROD-005,4,400.0
54901,2026-01-21,PROD-004,1,5.0
54902,2026-01-22,PROD-004,2,10.0
54903,2026-02-08,PROD-003,3,32.97
54904,2026-01-12,PROD-003,5,54.95
54905,2026-01-28,PROD-006,4,181.0
54906,2026-01-11,PROD-003,7,76.93
54907,2026-01-15,PROD-001,5,77.5
54908,2026-01-10,PROD-006,1,45.25
54909,2026-02-16,PROD-001,3,46.5
54910,2026-02-02,PROD-003,9,98.91
54911,2026-01-10,PROD-003,2,21.98
54912,2026-01-08,PROD-004,8,40.0
54913,2026-01-10,PROD-006,8,362.0
54914,2026-02-25,PROD-003,2,21.98
54915,2026-02-25,PROD-006,9,407.25
54916,2026-02-25,PROD-001,2,31.0
54917,2026-02-17,PROD-005,3,300.0
54918,2026-01-18,PROD-006,8,362.0
54919,2026-02-22,PROD-005,5,500.0
54920,2026-01-10,PROD-002,3,75.0
54921,2026-01-31,PROD-006,4,181.0
54922,2026-01-22,PROD-006,9,407.25
54923,2026-01-28,PROD-006,7,316.75
54924,2026-02-07,PROD-003,1,10.99
54925,2026-01-28,PROD-001,8,124.0
54926,2026-02-18,PROD-004,6,30.0
54927,2026-03-01,PROD-004,6,30.0
54928,2026-01-07,PROD-004,6,30.0
54929,2026-02-22,PROD-003,9,98.91
54930,2026-02-14,PROD-003,5,54.95
54931,2026-01-19,PROD-002,9,225.0
54932,2026-01-25,PROD-004,4,20.0
54933,2026-01-24,PROD-004,4,20.0
54934,2026-01-30,PROD-001,10,155.0
54935,2026-01-20,PROD-004,10,50.0
54936,2026-01-04,PROD-002,9,225.0
54937,2026-01-10,PROD-002,4,100.0
54938,2026-02-03,PROD-002,9,225.0
54939,2026-01-16,PROD-002,5,125.0
54940,2026-01-06,PROD-004,8,40.0
54941,2026-01-16,PROD-003,4,43.96
54942,2026-02-11,PROD-006,9,407.25
54943,2026-01-06,PROD-001,4,62.0
54944,2026-01-02,PROD-003,3,32.97
54945,2026-02-22,PROD-001,4,62.0
54946,2026-01-04,PROD-001,6,93.0
54947,2026-01-24,PROD-001,6,93.0
54948,2026-01-23,PROD-002,2,50.0
54949,2026-02-12,PROD-002,9,225.0
54950,2026-01-08,PROD-004,4,20.0
54951,2026-02-12,PROD-006,2,90.5
54952,2026-01-24,PROD-001,9,139.5
54953,2026-02-03,PROD-005,4,400.0
54954,2026-01-16,PROD-005,3,300.0
54955,2026-02-22,PROD-004,9,45.0
54956,2026-02-27,PROD-005,4,400.0
54957,2026-02-21,PROD-005,6,600.0
54958,2026-02-11,PROD-004,7,35.0
54959,2026-02-09,PROD-002,2,50.0
54960,2026-01-07,PROD-005,10,1000.0
54961,2026-01-31,PROD-005,9,900.0
54962,2026-02-20,PROD-005,8,800.0
54963,2026-02-23,PROD-001,9,139.5
54964,2026-02-21,PROD-005,7,700.0
54965,2026-01-02,PROD-002,5,125.0
54966,2026-02-09,PROD-001,1,15.5
54967,2026-02-06,PROD-003,5,54.95
54968,2026-02-05,PROD-002,10,250.0
54969,2026-02-10,PROD-003,7,76.93
54970,2026-01-23,PROD-002,2,50.0
54971,2026-02-11,PROD-002,4,100.0
54972,2026-02-03,PROD-001,3,46.5
54973,2026-02-02,PROD-001,1,15.5
54974,2026-02-20,PROD-001,6,93.0
54975,2026-02-26,PROD-006,8,362.0
54976,2026-02-06,PROD-004,4,20.0
54977,2026-02-08,PROD-006,9,407.25
54978,2026-02-11,PROD-001,2,31.0
54979,2026-02-23,PROD-002,1,25.0
54980,2026-02-01,PROD-002,10,250.0
54981,2026-02-21,PROD-004,1,5.0
54982,2026-01-06,PROD-006,4,181.0
54983,2026-02-15,PROD-002,6,150.0
54984,2026-01-24,PROD-005,8,800.0
54985,2026-01-08,PROD-001,8,124.0
54986,2026-01-02,PROD-004,2,10.0
54987,2026-01-29,PROD-004,1,5.0
54988,2026-01-01,PROD-003,6,65.94
54989,2026-01-29,PROD-002,6,150.0
54990,2026-02-26,PROD-002,7,175.0
54991,2026-01-07,PROD-002,4,100.0
54992,2026-01-19,PROD-006,4,181.0
54993,2026-01-13,PROD-006,9,407.25
54994,2026-02-01,PROD-005,1,100.0
54995,2026-02-02,PROD-002,4,100.0
54996,2026-02-04,PROD-005,4,400.0
54997,2026-01-13,PROD-001,2,31.0
54998,2026-01-09,PROD-005,6,600.0
54999,2026-02-28,PROD-001,4,62.0
55000,2026-02-17,PROD-005,5,500.0
55001,2026-02-08,PROD-001,5,77.5
55002,2026-01-14,PROD-006,7,316.75
55003,2026-02-23,PROD-004,6,30.0
55004,2026-01-03,PROD-001,2,31.0
55005,2026-01-24,PROD-006,4,181.0
55006,2026-01-16,PROD-001,8,124.0
55007,2026-01-28,PROD-003,3,32.97
55008,2026-02-03,PROD-005,3,300.0
55009,2026-02-26,PROD-006,5,226.25
55010,2026-02-04,PROD-001,6,93.0
55011,2026-02-28,PROD-005,10,1000.0
55012,2026-02-22,PROD-005,2,200.0
55013,2026-01-10,PROD-001,1,15.5
55014,2026-01-05,PROD-001,2,31.0
55015,2026-02-03,PROD-004,8,40.0
55016,2026-01-01,PROD-001,7,108.5
55017,2026-01-04,PROD-001,3,46.5
55018,2026-01-30,PROD-001,6,93.0
55019,2026-01-07,PROD-004,1,5.0
55020,2026-02-07,PROD-002,4,100.0
55021,2026-02-04,PROD-001,9,139.5
55022,2026-02-23,PROD-003,9,98.91
55023,2026-01-11,PROD-006,8,362.0
55024,2026-01-19,PROD-001,1,15.5
55025,2026-01-23,PROD-002,1,25.0
55026,2026-01-24,PROD-002,8,200.0
55027,2026-02-27,PROD-006,5,226.25
55028,2026-01-18,PROD-002,5,125.0
55029,2026-01-11,PROD-003,6,65.94
55030,2026-01-24,PROD-005,7,700.0
55031,2026-01-22,PROD-001,10,155.0
55032,2026-02-27,PROD-006,6,271.5
55033,2026-01-05,PROD-002,3,75.0
55034,2026-01-08,PROD-003,9,98.91
55035,2026-02-13,PROD-001,10,155.0
55036,2026-02-16,PROD-002,6,150.0
55037,2026-02-11,PROD-003,10,109.9
55038,2026-01-17,PROD-005,1,100.0
55039,2026-02-08,PROD-004,5,25.0
55040,2026-01-25,PROD-002,8,200.0
55041,2026-01-22,PROD-004,10,50.0
55042,2026-02-16,PROD-002,3,75.0
55043,2026-03-01,PROD-006,6,271.5
55044,2026-02-15,PROD-001,1,15.5
55045,2026-01-15,PROD-002,8,200.0
55046,2026-02-17,PROD-006,4,181.0
55047,2026-02-21,PROD-002,5,125.0
55048,2026-01-22,PROD-003,7,76.93
55049,2026-02-17,PROD-006,4,181.0
55050,2026-01-13,PROD-002,7,175.0
55051,2026-02-20,PROD-006,2,90.5
55052,2026-02-12,PROD-006,6,271.5
55053,2026-01-12,PROD-003,8,87.92
55054,2026-02-05,PROD-006,2,90.5
55055,2026-02-19,PROD-006,4,181.0
55056,2026-03-01,PROD-005,1,100.0
55057,2026-01-13,PROD-005,4,400.0
55058,2026-01-25,PROD-003,2,21.98
55059,2026-01-21,PROD-004,10,50.0
55060,2026-01-23,PROD-001,4,62.0
55061,2026-02-07,PROD-001,1,15.5
55062,2026-02-09,PROD-002,7,175.0
55063,2026-02-19,PROD-006,3,135.75
55064,2026-02-26,PROD-005,10,1000.0
55065,2026-02-25,PROD-002,8,200.0
55066,2026-02-13,PROD-006,7,316.75
55067,2026-01-07,PROD-004,8,40.0
55068,2026-01-02,PROD-001,6,93.0
55069,2026-02-13,PROD-005,3,300.0
55070,2026-02-11,PROD-002,9,225.0
55071,2026-01-15,PROD-002,8,200.0
55072,2026-01-01,PROD-004,9,45.0
55073,2026-02-05,PROD-002,5,125.0
55074,2026-01-12,PROD-001,9,139.5
55075,2026-02-07,PROD-001,10,155.0
55076,2026-01-06,PROD-005,4,400.0
55077,2026-02-03,PROD-004,4,20.0
55078,2026-02-21,PROD-005,2,200.0
55079,2026-01-31,PROD-002,3,75.0
55080,2026-01-17,PROD-006,7,316.75
55081,2026-02-07,PROD-002,8,200.0
55082,2026-01-06,PROD-005,6,600.0
55083,2026-01-16,PROD-006,9,407.25
55084,2026-02-13,PROD-006,2,90.5
55085,2026-02-03,PROD-005,5,500.0
55086,2026-01-25,PROD-003,2,21.98
55087,2026-01-19,PROD-002,5,125.0
55088,2026-01-01,PROD-001,2,31.0
55089,2026-01-05,PROD-006,6,271.5
55090,2026-02-10,PROD-002,4,100.0
55091,2026-01-17,PROD-003,2,21.98
55092,2026-02-07,PROD-005,2,200.0
55093,2026-01-26,PROD-001,2,31.0
55094,2026-01-27,PROD-006,9,407.25
55095,2026-02-10,PROD-001,9,139.5
55096,2026-01-24,PROD-002,1,25.0
55097,2026-02-19,PROD-005,7,700.0
55098,2026-01-12,PROD-001,6,93.0
55099,2026-01-26,PROD-004,9,45.0
55100,2026-02-25,PROD-001,4,62.0
55101,2026-01-02,PROD-006,3,135.75
55102,2026-03-01,PROD-004,10,50.0
55103,2026-02-20,PROD-006,10,452.5
55104,2026-01-19,PROD-003,4,43.96
55105,2026-02-06,PROD-001,9,139.5
55106,2026-02-18,PROD-005,2,200.0
55107,2026-01-20,PROD-004,9,45.0
55108,2026-01-01,PROD-001,10,155.0
55109,2026-01-07,PROD-004,6,30.0
55110,2026-02-11,PROD-001,1,15.5
55111,2026-02-05,PROD-005,10,1000.0
55112,2026-02-11,PROD-002,2,50.0
55113,2026-01-10,PROD-001,9,139.5
55114,2026-02-11,PROD-005,9,900.0
55115,2026-01-09,PROD-006,6,271.5
55116,2026-02-06,PROD-002,10,250.0
55117,2026-02-25,PROD-001,2,31.0
55118,2026-01-13,PROD-001,7,108.5
55119,2026-01-30,PROD-001,3,46.5
55120,2026-02-11,PROD-005,4,400.0
55121,2026-01-12,PROD-004,8,40.0
55122,2026-01-28,PROD-005,3,300.0
55123,2026-01-07,PROD-002,1,25.0
55124,2026-02-20,PROD-006,7,316.75
55125,2026-01-22,PROD-005,4,400.0
55126,2026-02-23,PROD-006,1,45.25
55127,2026-02-27,PROD-001,7,108.5
55128,2026-02-15,PROD-004,3,15.0
55129,2026-01-27,PROD-004,2,10.0
55130,2026-02-21,PROD-005,3,300.0
55131,2026-01-10,PROD-002,3,75.0
55132,2026-01-16,PROD-002,4,100.0
55133,2026-02-18,PROD-004,9,45.0
55134,2026-01-02,PROD-005,3,300.0
55135,2026-01-07,PROD-004,1,5.0
55136,2026-02-03,PROD-005,6,600.0
55137,2026-02-11,PROD-003,9,98.91
55138,2026-02-11,PROD-005,3,300.0
55139,2026-02-01,PROD-006,2,90.5
55140,2026-02-19,PROD-001,8,124.0
55141,2026-01-17,PROD-003,4,43.96
55142,2026-01-12,PROD-006,3,135.75
55143,2026-01-01,PROD-002,1,25.0
55144,2026-01-25,PROD-001,5,77.5
55145,2026-02-16,PROD-003,10,109.9
55146,2026-02-27,PROD-003,6,65.94
55147,2026-02-19,PROD-004,3,15.0
55148,2026-01-15,PROD-004,10,50.0
55149,2026-02-03,PROD-005,9,900.0
55150,2026-01-05,PROD-005,5,500.0
55151,2026-02-23,PROD-001,9,139.5
55152,2026-01-18,PROD-002,8,200.0
55153,2026-01-27,PROD-004,4,20.0
55154,2026-02-13,PROD-001,10,155.0
55155,2026-01-08,PROD-006,3,135.75
55156,2026-02-06,PROD-006,2,90.5
55157,2026-01-04,PROD-005,1,100.0
55158,2026-01-14,PROD-003,7,76.93
55159,2026-01-18,PROD-005,3,300.0
55160,2026-02-17,PROD-001,2,31.0
